date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type,loc_pid,lga_pid,LGA_Name
2/1/2020,485000,Melbourne,Melbourne,VIC,-37.81713736,144.960121,1,unit,VIC1634,VIC107,Melbourne
2/1/2020,485000,Melbourne,Melbourne,VIC,-37.81713736,144.960121,1,unit,VIC1634,VIC107,Port
2/1/2020,446500,Melbourne,Melbourne,VIC,-37.8094278,144.9618335,1,unit,VIC1634,VIC107,Melbourne
2/1/2020,446500,Melbourne,Melbourne,VIC,-37.8094278,144.9618335,1,unit,VIC1634,VIC107,Port
2/1/2020,420000,Clayton,Melbourne,VIC,-37.913156,145.124122,2,unit,VIC567,VIC104,Monash
2/1/2020,750000,Mitcham,Melbourne,VIC,-37.8072694,145.1999914,3,unit,VIC1700,VIC136,Whitehorse
2/1/2020,400000,Reservoir,Melbourne,VIC,-37.69553753,145.0121232,2,unit,VIC2158,VIC170,Darebin
2/1/2020,890000,Mornington,Melbourne,VIC,-38.232934,145.038054,3,house,VIC1757,VIC125,Mornington
2/1/2020,360000,Springvale,Melbourne,VIC,-37.93460859,145.167193,2,unit,VIC2333,VIC91,Greater
2/1/2020,1000000,Oakleigh South,Melbourne,VIC,-37.927459,145.082769,4,house,VIC1998,VIC98,Monash
2/1/2020,675000,Doreen,Melbourne,VIC,-37.60423485,145.1110119,4,house,VIC774,VIC114,Nillumbik
2/1/2020,675000,Doreen,Melbourne,VIC,-37.60423485,145.1110119,4,house,VIC774,VIC114,Whittlesea
2/1/2020,575000,Craigieburn,Melbourne,VIC,-37.607788,144.930977,4,house,VIC660,VIC96,Hume
2/1/2020,675000,Keysborough,Melbourne,VIC,-38.0023813,145.1645333,3,townhouse,VIC1334,VIC91,Greater
2/1/2020,1038000,Vermont,Melbourne,VIC,-37.835,145.211773,4,house,VIC2630,VIC136,Knox
2/1/2020,525000,Hastings,Melbourne,VIC,-38.301309,145.176365,3,house,VIC1136,VIC125,Mornington
2/1/2020,752333,Dandenong North,Melbourne,VIC,-37.945704,145.21658,3,house,VIC706,VIC91,Greater
2/1/2020,320000,Melton,Melbourne,VIC,-37.69088862,144.5882084,2,house,VIC1636,VIC176,Melton
2/1/2020,610000,Dandenong North,Melbourne,VIC,-37.959813,145.21279,3,house,VIC706,VIC91,Greater
2/1/2020,570000,Point Cook,Melbourne,VIC,-37.89402198,144.7097965,4,house,VIC2082,VIC95,Wyndham
2/1/2020,615000,Noble Park,Melbourne,VIC,-37.977092,145.189441,3,house,VIC1948,VIC91,Greater
2/1/2020,605000,Sunbury,Melbourne,VIC,-37.58028349,144.7179171,4,house,VIC2394,VIC96,Hume
2/1/2020,666500,Noble Park,Melbourne,VIC,-37.974315,145.192856,3,house,VIC1948,VIC91,Greater
2/1/2020,760000,Croydon,Melbourne,VIC,-37.79233091,145.2767283,4,house,VIC680,VIC139,Maroondah
2/1/2020,940000,Clayton,Melbourne,VIC,-37.92596918,145.1175344,4,townhouse,VIC567,VIC104,Monash
2/1/2020,1380000,Arthurs Creek,Melbourne,VIC,-37.56106141,145.1991611,4,house,VIC70,VIC106,Nillumbik
2/1/2020,514000,St Kilda,Melbourne,VIC,-37.85921163,144.9777742,1,unit,VIC2346,VIC107,Port
2/1/2020,1320000,Yarrambat,Melbourne,VIC,-37.622742,145.14397,4,house,VIC2917,VIC106,Nillumbik
2/1/2020,495000,Werribee,Melbourne,VIC,-37.906462,144.684478,3,house,VIC2753,VIC95,Wyndham
2/1/2020,410000,Beaconsfield,Melbourne,VIC,-38.048842,145.372922,2,unit,VIC175,VIC161,Cardinia
2/1/2020,530000,South Yarra,Melbourne,VIC,-37.83631952,145.0018182,1,unit,VIC2318,VIC109,Melbourne
2/1/2020,530000,South Yarra,Melbourne,VIC,-37.83631952,145.0018182,1,unit,VIC2318,VIC109,Stonnington
2/1/2020,1120000,South Yarra,Melbourne,VIC,-37.83543505,144.9990779,2,unit,VIC2318,VIC109,Melbourne
2/1/2020,1120000,South Yarra,Melbourne,VIC,-37.83543505,144.9990779,2,unit,VIC2318,VIC109,Stonnington
2/1/2020,468000,Epping,Melbourne,VIC,-37.62198199,145.0162467,2,house,VIC870,VIC114,Whittlesea
2/1/2020,652000,Ferntree Gully,Melbourne,VIC,-37.87747385,145.2925497,2,unit,VIC908,VIC128,Knox
2/1/2020,757000,Clayton South,Melbourne,VIC,-37.936353,145.133724,3,house,VIC568,VIC98,Kingston
2/1/2020,450000,Beaumaris,Melbourne,VIC,-37.99465253,145.0339478,1,house,VIC182,VIC116,Bayside
2/1/2020,870000,Templestowe Lower,Melbourne,VIC,-37.7682578,145.126126,3,townhouse,VIC2486,VIC141,Manningham
2/1/2020,932500,Port Melbourne,Melbourne,VIC,-37.84333764,144.939493,2,unit,VIC2103,VIC107,Port
2/1/2020,1233000,Chadstone,Melbourne,VIC,-37.87723107,145.1044015,4,townhouse,VIC527,VIC104,Monash
2/1/2020,476000,Frankston,Melbourne,VIC,-38.14513962,145.1222424,4,house,VIC939,VIC88,Frankston
2/1/2020,495000,Werribee,Melbourne,VIC,-37.906462,144.684478,3,house,VIC2753,VIC95,Hobsons
2/1/2020,412000,Melton South,Melbourne,VIC,-37.710311,144.566531,4,house,VIC1637,VIC176,Melton
2/1/2020,600000,Mernda,Melbourne,VIC,-37.59868826,145.0716704,5,house,VIC1653,VIC114,Whittlesea
2/1/2020,865000,Kilsyth,Melbourne,VIC,-37.81166083,145.3263067,4,house,VIC1349,VIC129,Yarra
2/1/2020,985000,Wantirna,Melbourne,VIC,-37.85966638,145.2194866,5,house,VIC2688,VIC128,Knox
2/1/2020,705000,Clyde North,Melbourne,VIC,-38.110226,145.3259965,4,house,VIC580,VIC127,Casey
2/1/2020,269999,Bundoora,Melbourne,VIC,-37.712991,145.048287,1,unit,VIC399,VIC114,Whittlesea
2/1/2020,269999,Bundoora,Melbourne,VIC,-37.712991,145.048287,1,unit,VIC399,VIC114,Banyule
2/1/2020,269999,Bundoora,Melbourne,VIC,-37.712991,145.048287,1,unit,VIC399,VIC114,Darebin
2/1/2020,435000,Hillside,Melbourne,VIC,-37.70462586,144.747985,3,unit,VIC2984,VIC176,Melton
2/1/2020,1675000,Sorrento,Melbourne,VIC,-38.352699,144.752381,4,house,VIC2311,VIC125,Mornington
2/1/2020,329000,North Melbourne,Melbourne,VIC,-37.788631,144.939597,1,unit,VIC1962,VIC132,Melbourne
2/1/2020,1042500,Mount Martha,Melbourne,VIC,-38.25942304,145.0323934,4,house,VIC1798,VIC125,Mornington
2/1/2020,749000,Seaford,Melbourne,VIC,-38.11113286,145.1371869,3,house,VIC2253,VIC88,Frankston
2/1/2020,749000,Seaford,Melbourne,VIC,-38.11113286,145.1371869,3,house,VIC2253,VIC88,Kingston
2/1/2020,747000,Watsonia,Melbourne,VIC,-37.714269,145.08365,3,house,VIC2725,VIC165,Banyule
2/1/2020,375000,Blackburn,Melbourne,VIC,-37.82978207,145.1366102,1,unit,VIC252,VIC136,Whitehorse
2/1/2020,1150000,Ringwood North,Melbourne,VIC,-37.803958,145.226992,5,house,VIC2173,VIC141,Maroondah
2/1/2020,886000,Warranwood,Melbourne,VIC,-37.772386,145.243641,5,house,VIC2708,VIC139,Maroondah
2/1/2020,520000,Doveton,Melbourne,VIC,-37.986078,145.243021,3,house,VIC778,VIC127,Casey
2/1/2020,783500,Watsonia North,Melbourne,VIC,-37.693861,145.086682,4,house,VIC2726,VIC165,Banyule
2/1/2020,495000,Rosebud,Melbourne,VIC,-38.35897325,144.9184955,3,house,VIC2199,VIC125,Mornington
2/1/2020,342500,Flemington,Melbourne,VIC,-37.781737,144.929835,1,unit,VIC921,VIC121,Melbourne
2/1/2020,825000,Ringwood North,Melbourne,VIC,-37.80040628,145.2329465,3,townhouse,VIC2173,VIC141,Maroondah
2/1/2020,951000,Bundoora,Melbourne,VIC,-37.707504,145.053617,4,house,VIC399,VIC114,Darebin
2/1/2020,951000,Bundoora,Melbourne,VIC,-37.707504,145.053617,4,house,VIC399,VIC114,Banyule
2/1/2020,951000,Bundoora,Melbourne,VIC,-37.707504,145.053617,4,house,VIC399,VIC114,Whittlesea
2/1/2020,342500,Flemington,Melbourne,VIC,-37.781737,144.929835,1,unit,VIC921,VIC121,Moonee
2/1/2020,830000,Bundoora,Melbourne,VIC,-37.707444,145.06858,3,house,VIC399,VIC114,Darebin
2/1/2020,715000,Mitcham,Melbourne,VIC,-37.81388669,145.2131696,2,townhouse,VIC1700,VIC136,Whitehorse
2/1/2020,690000,Mornington,Melbourne,VIC,-38.228119,145.031158,2,house,VIC1757,VIC125,Mornington
2/1/2020,515000,Mitcham,Melbourne,VIC,-37.812904,145.195334,2,unit,VIC1700,VIC136,Whitehorse
2/1/2020,758500,Ferntree Gully,Melbourne,VIC,-37.874481,145.26655,3,house,VIC908,VIC128,Knox
2/1/2020,615000,Meadow Heights,Melbourne,VIC,-37.662496,144.910323,3,house,VIC1629,VIC96,Hume
2/1/2020,432000,Cranbourne West,Melbourne,VIC,-38.093573,145.266377,3,house,VIC665,VIC127,Casey
2/1/2020,1055000,Bentleigh East,Melbourne,VIC,-37.931195,145.06217,3,townhouse,VIC215,VIC89,Glen
2/1/2020,1270000,Wheelers Hill,Melbourne,VIC,-37.898865,145.176917,4,house,VIC2769,VIC104,Monash
2/1/2020,825000,Wantirna South,Melbourne,VIC,-37.863099,145.250084,3,house,VIC2689,VIC128,Knox
2/1/2020,400000,Cranbourne,Melbourne,VIC,-38.1100713,145.2673847,3,unit,VIC661,VIC127,Casey
2/1/2020,1260000,Bentleigh East,Melbourne,VIC,-37.92849741,145.0593343,3,house,VIC215,VIC89,Glen
2/1/2020,679500,Ferntree Gully,Melbourne,VIC,-37.887915,145.267565,3,house,VIC908,VIC128,Knox
2/1/2020,770000,Fraser Rise,Melbourne,VIC,-37.69930966,144.7254209,4,house,VICRE3336,VIC176,Melton
2/1/2020,1551000,Box Hill,Melbourne,VIC,-37.823916,145.127205,4,house,VIC313,VIC136,Whitehorse
2/1/2020,421000,Cranbourne West,Melbourne,VIC,-38.09702195,145.2663311,3,unit,VIC665,VIC127,Casey
2/1/2020,910000,Mont Albert North,Melbourne,VIC,-37.81204375,145.1156985,2,unit,VIC1727,VIC136,Whitehorse
2/1/2020,1401000,Glen Waverley,Melbourne,VIC,-37.879539,145.170288,3,townhouse,VIC1004,VIC104,Whitehorse
2/1/2020,780000,Rowville,Melbourne,VIC,-37.935166,145.246339,3,house,VIC2209,VIC128,Knox
2/1/2020,1401000,Glen Waverley,Melbourne,VIC,-37.879539,145.170288,3,townhouse,VIC1004,VIC104,Monash
2/1/2020,630000,Dandenong,Melbourne,VIC,-37.985579,145.227138,3,house,VIC705,VIC91,Greater
2/1/2020,1160000,Glen Waverley,Melbourne,VIC,-37.86320748,145.1777574,4,townhouse,VIC1004,VIC104,Whitehorse
2/1/2020,530000,Rye,Melbourne,VIC,-38.373773,144.795413,3,house,VIC2222,VIC125,Mornington
2/1/2020,805000,Rye,Melbourne,VIC,-38.371959,144.82612,3,house,VIC2222,VIC125,Mornington
2/1/2020,1160000,Glen Waverley,Melbourne,VIC,-37.86320748,145.1777574,4,townhouse,VIC1004,VIC104,Monash
2/1/2020,725000,Officer,Melbourne,VIC,-38.08619691,145.4253757,4,house,VIC2002,VIC161,Cardinia
2/1/2020,2510000,Kew,Melbourne,VIC,-37.8043734,145.0295139,4,house,VIC1331,VIC167,Boroondara
2/1/2020,540000,Southbank,Melbourne,VIC,-37.82515858,144.9627015,2,unit,VIC2319,VIC107,Port
2/1/2020,1188000,Nunawading,Melbourne,VIC,-37.82786668,145.1772469,4,house,VIC1981,VIC136,Whitehorse
2/1/2020,620000,Kew,Melbourne,VIC,-37.809012,145.011834,2,unit,VIC1331,VIC167,Boroondara
2/1/2020,940000,Altona North,Melbourne,VIC,-37.839839,144.844698,4,townhouse,VIC36,VIC97,Hobsons
2/1/2020,625000,Dromana,Melbourne,VIC,-38.332724,144.977043,3,townhouse,VIC783,VIC125,Mornington
2/1/2020,740000,Hillside,Melbourne,VIC,-37.6838281,144.7412915,3,house,VIC2984,VIC176,Melton
2/1/2020,1855000,Harkaway,Melbourne,VIC,-37.99537593,145.3482512,4,house,VIC1131,VIC127,Casey
2/1/2020,1560000,Glen Waverley,Melbourne,VIC,-37.882991,145.184222,5,house,VIC1004,VIC104,Monash
2/1/2020,830000,Bundoora,Melbourne,VIC,-37.707444,145.06858,3,house,VIC399,VIC114,Banyule
2/1/2020,600000,Thomastown,Melbourne,VIC,-37.682447,144.996917,3,house,VIC2507,VIC114,Whittlesea
2/1/2020,580000,Sunbury,Melbourne,VIC,-37.582893,144.750529,4,townhouse,VIC2394,VIC96,Hume
2/1/2020,790000,Boronia,Melbourne,VIC,-37.856457,145.301799,3,house,VIC304,VIC128,Knox
2/1/2020,700000,Wollert,Melbourne,VIC,-37.60746792,145.0192843,5,house,VIC2821,VIC114,Whittlesea
2/1/2020,830000,Bundoora,Melbourne,VIC,-37.707444,145.06858,3,house,VIC399,VIC114,Whittlesea
2/1/2020,790000,Reservoir,Melbourne,VIC,-37.707134,145.001856,3,house,VIC2158,VIC170,Darebin
2/1/2020,530000,Whittlesea,Melbourne,VIC,-37.51054556,145.1158941,3,house,VIC2778,VIC114,Whittlesea
2/1/2020,690000,Carrum Downs,Melbourne,VIC,-38.102409,145.192269,4,house,VIC507,VIC88,Frankston
2/1/2020,760000,Reservoir,Melbourne,VIC,-37.7093958,144.9948253,3,house,VIC2158,VIC170,Darebin
2/1/2020,1560000,Glen Waverley,Melbourne,VIC,-37.882991,145.184222,5,house,VIC1004,VIC104,Whitehorse
2/1/2020,515000,Hallam,Melbourne,VIC,-38.00391774,145.2750552,3,townhouse,VIC1117,VIC127,Casey
2/1/2020,525000,Rosebud,Melbourne,VIC,-38.380883,144.912534,3,townhouse,VIC2199,VIC125,Mornington
2/1/2020,1038000,Vermont,Melbourne,VIC,-37.835,145.211773,4,house,VIC2630,VIC136,Whitehorse
2/1/2020,745000,Eltham,Melbourne,VIC,-37.706651,145.155218,3,house,VIC858,VIC106,Nillumbik
2/1/2020,599000,Wollert,Melbourne,VIC,-37.60746792,145.0192843,4,house,VIC2821,VIC114,Whittlesea
2/1/2020,594000,Croydon,Melbourne,VIC,-37.80311179,145.3004793,2,unit,VIC680,VIC139,Maroondah
2/1/2020,492000,Southbank,Melbourne,VIC,-37.82708412,144.9575638,1,unit,VIC2319,VIC107,Melbourne
2/1/2020,720000,Springvale South,Melbourne,VIC,-37.9751258,145.1508093,4,house,VIC2334,VIC91,Greater
2/1/2020,705000,Croydon,Melbourne,VIC,-37.784378,145.273313,3,townhouse,VIC680,VIC139,Maroondah
2/1/2020,819000,Oakleigh South,Melbourne,VIC,-37.924805,145.094038,2,unit,VIC1998,VIC98,Monash
2/1/2020,1240000,Brunswick West,Melbourne,VIC,-37.759602,144.946856,3,house,VIC363,VIC131,Moreland
2/1/2020,600000,Carrum Downs,Melbourne,VIC,-38.10119683,145.1768907,3,house,VIC507,VIC88,Frankston
2/1/2020,770000,Kilsyth,Melbourne,VIC,-37.83340953,145.319904,3,house,VIC1349,VIC129,Yarra
2/1/2020,540000,Southbank,Melbourne,VIC,-37.82515858,144.9627015,2,unit,VIC2319,VIC107,Melbourne
2/1/2020,492000,Southbank,Melbourne,VIC,-37.82708412,144.9575638,1,unit,VIC2319,VIC107,Port
2/2/2020,735000,Bayswater,Melbourne,VIC,-37.849891,145.260659,3,house,VIC173,VIC128,Maroondah
2/2/2020,1375000,Rye,Melbourne,VIC,-38.370294,144.818617,5,house,VIC2222,VIC125,Mornington
2/2/2020,530000,St Kilda East,Melbourne,VIC,-37.87681804,144.9985293,2,unit,VIC2347,VIC89,Glen
2/2/2020,370000,Cranbourne,Melbourne,VIC,-38.09300832,145.2843468,2,unit,VIC661,VIC127,Casey
2/2/2020,730000,Cockatoo,Melbourne,VIC,-37.948775,145.485058,4,house,VIC597,VIC161,Cardinia
2/2/2020,505000,Wyndham Vale,Melbourne,VIC,-37.892684,144.627658,4,house,VIC2884,VIC95,Wyndham
2/2/2020,530000,St Kilda East,Melbourne,VIC,-37.87681804,144.9985293,2,unit,VIC2347,VIC89,Port
2/2/2020,955500,Wantirna,Melbourne,VIC,-37.85252,145.235047,4,house,VIC2688,VIC128,Knox
2/2/2020,735000,Bayswater,Melbourne,VIC,-37.849891,145.260659,3,house,VIC173,VIC128,Knox
2/2/2020,755000,Frankston,Melbourne,VIC,-38.144855,145.168537,3,house,VIC939,VIC88,Frankston
2/2/2020,450000,Brighton,Melbourne,VIC,-37.89879,144.996103,1,unit,VIC336,VIC116,Bayside
2/2/2020,711000,Mornington,Melbourne,VIC,-38.23295803,145.0423796,3,unit,VIC1757,VIC125,Mornington
2/2/2020,880000,Yarraville,Melbourne,VIC,-37.811549,144.883909,2,house,VIC2918,VIC101,Maribyrnong
2/2/2020,1030000,Glen Waverley,Melbourne,VIC,-37.87017345,145.1622375,3,house,VIC1004,VIC104,Monash
2/2/2020,380000,Melton West,Melbourne,VIC,-37.66639646,144.537012,3,house,VIC1638,VIC176,Melton
2/2/2020,815000,Berwick,Melbourne,VIC,-38.027325,145.328043,4,house,VIC224,VIC127,Casey
2/2/2020,907000,Wantirna,Melbourne,VIC,-37.865376,145.229432,4,house,VIC2688,VIC128,Knox
2/2/2020,381000,Frankston,Melbourne,VIC,-38.162998,145.153143,2,unit,VIC939,VIC88,Frankston
2/2/2020,371000,Kensington,Melbourne,VIC,-37.78862001,144.9327689,1,unit,VIC1322,VIC132,Melbourne
2/2/2020,520000,Cranbourne,Melbourne,VIC,-38.094426,145.281264,3,house,VIC661,VIC127,Casey
2/2/2020,1030000,Glen Waverley,Melbourne,VIC,-37.87017345,145.1622375,3,house,VIC1004,VIC104,Whitehorse
2/2/2020,1750000,Ivanhoe,Melbourne,VIC,-37.772388,145.046876,3,house,VIC1239,VIC165,Banyule
2/2/2020,590000,Burnside,Melbourne,VIC,-37.751313,144.74681,3,house,VIC419,VIC176,Melton
2/2/2020,700000,Oak Park,Melbourne,VIC,-37.71964,144.913823,2,townhouse,VIC1994,VIC131,Moreland
2/2/2020,700000,Berwick,Melbourne,VIC,-38.026345,145.350723,3,house,VIC224,VIC127,Casey
2/2/2020,600000,Boronia,Melbourne,VIC,-37.859864,145.253328,3,house,VIC304,VIC128,Knox
2/2/2020,610000,Clyde North,Melbourne,VIC,-38.07947554,145.356015,4,house,VIC580,VIC127,Casey
2/3/2020,800000,Endeavour Hills,Melbourne,VIC,-37.978047,145.2727,4,house,VIC864,VIC127,Casey
2/3/2020,1540000,Balwyn North,Melbourne,VIC,-37.79947723,145.0936914,4,townhouse,VIC123,VIC167,Boroondara
2/3/2020,574900,Werribee,Melbourne,VIC,-37.910185,144.672615,4,house,VIC2753,VIC95,Wyndham
2/3/2020,747000,Doreen,Melbourne,VIC,-37.57956573,145.1233488,4,house,VIC774,VIC114,Whittlesea
2/3/2020,943000,Cheltenham,Melbourne,VIC,-37.968745,145.07688,3,house,VIC537,VIC98,Kingston
2/3/2020,574900,Werribee,Melbourne,VIC,-37.910185,144.672615,4,house,VIC2753,VIC95,Hobsons
2/3/2020,535000,Melton,Melbourne,VIC,-37.678552,144.552467,4,house,VIC1636,VIC176,Melton
2/3/2020,943000,Cheltenham,Melbourne,VIC,-37.968745,145.07688,3,house,VIC537,VIC98,Bayside
2/3/2020,1240000,Berwick,Melbourne,VIC,-38.02557234,145.3476436,4,house,VIC224,VIC127,Casey
2/3/2020,720000,Mount Martha,Melbourne,VIC,-38.280317,144.999292,3,unit,VIC1798,VIC125,Mornington
2/3/2020,638000,Point Cook,Melbourne,VIC,-37.91117227,144.721679,4,house,VIC2082,VIC95,Wyndham
2/3/2020,565000,Point Cook,Melbourne,VIC,-37.89461684,144.7097551,4,house,VIC2082,VIC95,Wyndham
2/3/2020,470000,Highett,Melbourne,VIC,-37.95369369,145.0487536,1,unit,VIC1177,VIC98,Bayside
2/3/2020,460000,Carlton,Melbourne,VIC,-37.80495498,144.9614202,2,unit,VIC494,VIC132,Melbourne
2/3/2020,528000,Clyde North,Melbourne,VIC,-38.11667491,145.3266179,3,house,VIC580,VIC127,Casey
2/3/2020,635000,Berwick,Melbourne,VIC,-38.056417,145.359657,4,house,VIC224,VIC127,Casey
2/3/2020,610000,Melbourne,Melbourne,VIC,-37.81602907,144.9535448,2,unit,VIC1634,VIC107,Melbourne
2/3/2020,755000,Reservoir,Melbourne,VIC,-37.69553753,145.0121232,3,house,VIC2158,VIC170,Darebin
2/3/2020,450000,Officer,Melbourne,VIC,-38.07277235,145.4055601,3,house,VIC2002,VIC161,Cardinia
2/3/2020,955000,Croydon Hills,Melbourne,VIC,-37.781389,145.26557,4,house,VIC681,VIC139,Maroondah
2/3/2020,470000,Langwarrin,Melbourne,VIC,-38.1588418,145.1814241,3,house,VIC1461,VIC88,Frankston
2/3/2020,1860000,Glen Iris,Melbourne,VIC,-37.852751,145.048746,3,house,VIC1001,VIC109,Stonnington
2/3/2020,1860000,Glen Iris,Melbourne,VIC,-37.852751,145.048746,3,house,VIC1001,VIC109,Boroondara
2/3/2020,575000,Preston,Melbourne,VIC,-37.73565363,145.0128233,2,unit,VIC2117,VIC170,Darebin
2/3/2020,610000,Melbourne,Melbourne,VIC,-37.81602907,144.9535448,2,unit,VIC1634,VIC107,Port
2/3/2020,1127000,Emerald,Melbourne,VIC,-37.934399,145.470299,5,house,VIC861,VIC129,Cardinia
2/3/2020,306000,Melbourne,Melbourne,VIC,-37.82106828,144.9558995,1,unit,VIC1634,VIC107,Port
2/3/2020,615000,Pascoe Vale,Melbourne,VIC,-37.72502888,144.9485134,2,townhouse,VIC2037,VIC131,Moreland
2/3/2020,708500,Frankston South,Melbourne,VIC,-38.172712,145.135443,4,house,VIC941,VIC88,Frankston
2/3/2020,675000,Sunshine North,Melbourne,VIC,-37.766986,144.821398,4,house,VIC2399,VIC168,Brimbank
2/3/2020,710000,Northcote,Melbourne,VIC,-37.76224173,144.990718,2,townhouse,VIC1967,VIC170,Darebin
2/3/2020,575000,Truganina,Melbourne,VIC,-37.85805729,144.7247813,3,house,VIC2585,VIC176,Wyndham
2/3/2020,700000,Truganina,Melbourne,VIC,-37.827274,144.72756,5,house,VIC2585,VIC176,Wyndham
2/3/2020,1565000,Blackburn North,Melbourne,VIC,-37.803719,145.15627,4,house,VIC253,VIC136,Whitehorse
2/3/2020,550000,Carrum Downs,Melbourne,VIC,-38.10662,145.195416,3,house,VIC507,VIC88,Frankston
2/3/2020,1190000,Glen Waverley,Melbourne,VIC,-37.899602,145.171553,3,house,VIC1004,VIC104,Monash
2/3/2020,1190000,Glen Waverley,Melbourne,VIC,-37.899602,145.171553,3,house,VIC1004,VIC104,Whitehorse
2/3/2020,410000,Croydon,Melbourne,VIC,-37.7822614,145.2879923,2,unit,VIC680,VIC139,Maroondah
2/3/2020,629000,Capel Sound,Melbourne,VIC,-38.36469429,144.8835969,3,house,VIC3009,VIC125,Mornington
2/3/2020,695000,Narre Warren South,Melbourne,VIC,-38.07072093,145.3223968,4,house,VIC1892,VIC127,Casey
2/3/2020,1110000,Narre Warren South,Melbourne,VIC,-38.05558,145.286358,4,house,VIC1892,VIC127,Casey
2/3/2020,608000,Elsternwick,Melbourne,VIC,-37.887133,145.001604,2,unit,VIC857,VIC89,Glen
2/3/2020,580000,Narre Warren South,Melbourne,VIC,-38.062731,145.293797,3,house,VIC1892,VIC127,Casey
2/3/2020,560000,Hampton Park,Melbourne,VIC,-38.031675,145.254271,3,house,VIC1125,VIC127,Casey
2/3/2020,532500,Lilydale,Melbourne,VIC,-37.751781,145.341136,2,townhouse,VIC1499,VIC129,Yarra
2/3/2020,306000,Melbourne,Melbourne,VIC,-37.82106828,144.9558995,1,unit,VIC1634,VIC107,Melbourne
2/3/2020,690000,Capel Sound,Melbourne,VIC,-38.36748469,144.8696046,3,townhouse,VIC3009,VIC125,Mornington
2/3/2020,538500,South Melbourne,Melbourne,VIC,-37.83377109,144.9714232,2,unit,VIC2315,VIC107,Port
2/3/2020,1256500,Moorabbin,Melbourne,VIC,-37.94200693,145.0599414,4,townhouse,VIC1740,VIC98,Kingston
2/3/2020,620000,Diggers Rest,Melbourne,VIC,-37.629848,144.718815,3,house,VIC749,VIC176,Melton
2/3/2020,655500,Sunshine West,Melbourne,VIC,-37.78576531,144.8073656,3,house,VIC2400,VIC168,Brimbank
2/3/2020,1256500,Moorabbin,Melbourne,VIC,-37.94200693,145.0599414,4,townhouse,VIC1740,VIC98,Glen
2/3/2020,1256500,Moorabbin,Melbourne,VIC,-37.94200693,145.0599414,4,townhouse,VIC1740,VIC98,Bayside
2/3/2020,585000,Deer Park,Melbourne,VIC,-37.7805004,144.7634266,3,house,VIC725,VIC168,Brimbank
2/3/2020,290000,Glen Huntly,Melbourne,VIC,-37.895122,145.041577,1,unit,VIC1000,VIC89,Glen
2/3/2020,450000,Collingwood,Melbourne,VIC,-37.80209021,144.9859772,1,unit,VIC613,VIC115,Yarra
2/3/2020,801000,Mount Evelyn,Melbourne,VIC,-37.77747369,145.3664878,4,house,VIC1790,VIC129,Yarra
2/3/2020,455000,Hampton Park,Melbourne,VIC,-38.040694,145.282305,4,house,VIC1125,VIC127,Casey
2/3/2020,456000,Langwarrin,Melbourne,VIC,-38.14461909,145.1941408,3,unit,VIC1461,VIC88,Frankston
2/3/2020,522500,Moorabbin,Melbourne,VIC,-37.9348505,145.0377715,2,unit,VIC1740,VIC98,Bayside
2/3/2020,447000,North Melbourne,Melbourne,VIC,-37.80215512,144.9433533,1,unit,VIC1962,VIC132,Melbourne
2/3/2020,587000,Meadow Heights,Melbourne,VIC,-37.64727,144.927388,4,house,VIC1629,VIC96,Hume
2/3/2020,822000,Wantirna South,Melbourne,VIC,-37.88453076,145.2335245,3,house,VIC2689,VIC128,Knox
2/3/2020,838500,Braybrook,Melbourne,VIC,-37.78919362,144.8545532,3,townhouse,VIC323,VIC101,Maribyrnong
2/3/2020,541000,Altona,Melbourne,VIC,-37.86546952,144.830658,2,unit,VIC34,VIC97,Hobsons
2/3/2020,810000,Lilydale,Melbourne,VIC,-37.746621,145.347113,3,house,VIC1499,VIC129,Yarra
2/3/2020,745000,Berwick,Melbourne,VIC,-38.0598,145.366097,3,townhouse,VIC224,VIC127,Casey
2/3/2020,750000,Tooradin,Melbourne,VIC,-38.20424,145.378338,3,house,VIC2549,VIC127,Casey
2/3/2020,420000,Ringwood,Melbourne,VIC,-37.81125066,145.2248079,2,unit,VIC2171,VIC139,Maroondah
2/3/2020,520000,Rosebud,Melbourne,VIC,-38.363349,144.89999,4,house,VIC2199,VIC125,Mornington
2/3/2020,1420000,Rowville,Melbourne,VIC,-37.9249902,145.2524865,4,house,VIC2209,VIC128,Knox
2/3/2020,350000,Tarneit,Melbourne,VIC,-37.83761,144.680991,2,unit,VIC2453,VIC95,Wyndham
2/3/2020,902750,Gembrook,Melbourne,VIC,-37.94922353,145.5426497,3,house,VIC969,VIC161,Cardinia
2/3/2020,440000,Werribee,Melbourne,VIC,-37.92383423,144.6351869,3,townhouse,VIC2753,VIC95,Wyndham
2/3/2020,606000,Somerville,Melbourne,VIC,-38.237899,145.169074,3,house,VIC2310,VIC125,Mornington
2/3/2020,657000,Cranbourne,Melbourne,VIC,-38.09199127,145.2851563,4,house,VIC661,VIC127,Casey
2/3/2020,440000,Werribee,Melbourne,VIC,-37.92383423,144.6351869,3,townhouse,VIC2753,VIC95,Hobsons
2/3/2020,670000,St Albans,Melbourne,VIC,-37.732824,144.805715,3,house,VIC2335,VIC168,Brimbank
2/3/2020,535000,Rosebud,Melbourne,VIC,-38.35794267,144.9202393,3,house,VIC2199,VIC125,Mornington
